adstrd_code,adstrd_nm,brtc_nm,signgu_nm
41210633.0,하안3동,경기도,광명시
41210634.0,하안4동,경기도,광명시
41210640.0,소하1동,경기도,광명시
41210650.0,소하2동,경기도,광명시
41210660.0,학온동,경기도,광명시
41220250.0,팽성읍,경기도,평택시
41220253.0,안중읍,경기도,평택시
41220256.0,포승읍,경기도,평택시
41220259.0,청북읍,경기도,평택시
41220310.0,진위면,경기도,평택시
41220320.0,서탄면,경기도,평택시
41220330.0,고덕면,경기도,평택시
41220340.0,오성면,경기도,평택시
41220370.0,현덕면,경기도,평택시
41220510.0,중앙동,경기도,평택시
41220520.0,서정동,경기도,평택시
41220535.0,송탄동,경기도,평택시
41220550.0,지산동,경기도,평택시
41220560.0,송북동,경기도,평택시
41220570.0,신장1동,경기도,평택시
41220580.0,신장2동,경기도,평택시
41220590.0,신평동,경기도,평택시
41220600.0,원평동,경기도,평택시
41220610.0,통복동,경기도,평택시
41220620.0,비전1동,경기도,평택시
41220630.0,비전2동,경기도,평택시
41220635.0,용이동,경기도,평택시
41220640.0,세교동,경기도,평택시
41250510.0,생연1동,경기도,동두천시
41250520.0,생연2동,경기도,동두천시
41250535.0,중앙동,경기도,동두천시
41250550.0,보산동,경기도,동두천시
41250565.0,불현동,경기도,동두천시
41250566.0,송내동,경기도,동두천시
41250580.0,소요동,경기도,동두천시
41250600.0,상패동,경기도,동두천시
41271510.0,일동,경기도,안산시 상록구
41271515.0,이동,경기도,안산시 상록구
41271525.0,사동,경기도,안산시 상록구
41271532.0,사이동,경기도,안산시 상록구
41271537.0,해양동,경기도,안산시 상록구
41271540.0,본오1동,경기도,안산시 상록구
41271550.0,본오2동,경기도,안산시 상록구
41271560.0,본오3동,경기도,안산시 상록구
41271570.0,부곡동,경기도,안산시 상록구
41271580.0,월피동,경기도,안산시 상록구
41271590.0,성포동,경기도,안산시 상록구
41271600.0,반월동,경기도,안산시 상록구
41271610.0,안산동,경기도,안산시 상록구
41273510.0,와동,경기도,안산시 단원구
41273525.0,고잔동,경기도,안산시 단원구
41273532.0,중앙동,경기도,안산시 단원구
41273535.0,호수동,경기도,안산시 단원구
41273545.0,원곡동,경기도,안산시 단원구
41273555.0,백운동,경기도,안산시 단원구
41273565.0,신길동,경기도,안산시 단원구
41273570.0,초지동,경기도,안산시 단원구
41273580.0,선부1동,경기도,안산시 단원구
41273590.0,선부2동,경기도,안산시 단원구
41273600.0,선부3동,경기도,안산시 단원구
41273610.0,대부동,경기도,안산시 단원구
41281510.0,주교동,경기도,고양시 덕양구
41281520.0,원신동,경기도,고양시 덕양구
41281530.0,흥도동,경기도,고양시 덕양구
41281540.0,성사1동,경기도,고양시 덕양구
41281550.0,성사2동,경기도,고양시 덕양구
41281560.0,효자동,경기도,고양시 덕양구
41281575.0,삼송동,경기도,고양시 덕양구
41281580.0,창릉동,경기도,고양시 덕양구
41281590.0,고양동,경기도,고양시 덕양구
41281600.0,관산동,경기도,고양시 덕양구
41281610.0,능곡동,경기도,고양시 덕양구
41281621.0,화정1동,경기도,고양시 덕양구
41281622.0,화정2동,경기도,고양시 덕양구
41281630.0,행주동,경기도,고양시 덕양구
41281640.0,행신1동,경기도,고양시 덕양구
41281650.0,행신2동,경기도,고양시 덕양구
41281655.0,행신3동,경기도,고양시 덕양구
41281660.0,화전동,경기도,고양시 덕양구
41281670.0,대덕동,경기도,고양시 덕양구
41285510.0,식사동,경기도,고양시 일산동구
41285520.0,중산동,경기도,고양시 일산동구
41285530.0,정발산동,경기도,고양시 일산동구
41285540.0,풍산동,경기도,고양시 일산동구
41285551.0,백석1동,경기도,고양시 일산동구
41285552.0,백석2동,경기도,고양시 일산동구
41285560.0,마두1동,경기도,고양시 일산동구
41285570.0,마두2동,경기도,고양시 일산동구
41285580.0,장항1동,경기도,고양시 일산동구
41285590.0,장항2동,경기도,고양시 일산동구
41285600.0,고봉동,경기도,고양시 일산동구
41287510.0,일산1동,경기도,고양시 일산서구
41287520.0,일산2동,경기도,고양시 일산서구
41287530.0,일산3동,경기도,고양시 일산서구
41287540.0,탄현동,경기도,고양시 일산서구
41287550.0,주엽1동,경기도,고양시 일산서구
41287560.0,주엽2동,경기도,고양시 일산서구
41287570.0,대화동,경기도,고양시 일산서구
41287580.0,송포동,경기도,고양시 일산서구
41287590.0,송산동,경기도,고양시 일산서구
41290510.0,중앙동,경기도,과천시
41290520.0,갈현동,경기도,과천시
41290530.0,별양동,경기도,과천시
41290540.0,부림동,경기도,과천시
41290550.0,과천동,경기도,과천시
41290560.0,문원동,경기도,과천시
41310510.0,갈매동,경기도,구리시
41310520.0,동구동,경기도,구리시
41310530.0,인창동,경기도,구리시
41310541.0,교문1동,경기도,구리시
41310542.0,교문2동,경기도,구리시
41310570.0,수택1동,경기도,구리시
41310580.0,수택2동,경기도,구리시
41310590.0,수택3동,경기도,구리시
41360250.0,와부읍,경기도,남양주시
41360253.0,진접읍,경기도,남양주시
41360256.0,화도읍,경기도,남양주시
41360259.0,진건읍,경기도,남양주시
41360262.0,오남읍,경기도,남양주시
41360265.0,퇴계원읍,경기도,남양주시
41360310.0,별내면,경기도,남양주시
41360340.0,수동면,경기도,남양주시
41360360.0,조안면,경기도,남양주시
41360510.0,호평동,경기도,남양주시
41360520.0,평내동,경기도,남양주시
41360530.0,금곡동,경기도,남양주시
41360540.0,양정동,경기도,남양주시
41360545.0,다산1동,경기도,남양주시
41360565.0,다산2동,경기도,남양주시
41360570.0,별내동,경기도,남양주시
41370510.0,중앙동,경기도,오산시
41370530.0,남촌동,경기도,오산시
41370540.0,신장동,경기도,오산시
41370550.0,세마동,경기도,오산시
41370560.0,초평동,경기도,오산시
41370570.0,대원동,경기도,오산시
41390510.0,대야동,경기도,시흥시
41390520.0,신천동,경기도,시흥시
41390531.0,신현동,경기도,시흥시
41390540.0,은행동,경기도,시흥시
41390550.0,매화동,경기도,시흥시
41390570.0,목감동,경기도,시흥시
41390581.0,군자동,경기도,시흥시
41390582.0,월곶동,경기도,시흥시
41390589.0,정왕본동,경기도,시흥시
41390591.0,정왕1동,경기도,시흥시
41390592.0,정왕2동,경기도,시흥시
41390593.0,정왕3동,경기도,시흥시
41390594.0,정왕4동,경기도,시흥시
41390595.0,배곧동,경기도,시흥시
41390621.0,과림동,경기도,시흥시
41390630.0,연성동,경기도,시흥시
41390631.0,장곡동,경기도,시흥시
41390640.0,능곡동,경기도,시흥시
41410510.0,군포1동,경기도,군포시
41410520.0,군포2동,경기도,군포시
41410540.0,산본1동,경기도,군포시
41410550.0,산본2동,경기도,군포시
41410560.0,금정동,경기도,군포시
41410570.0,재궁동,경기도,군포시
41410580.0,오금동,경기도,군포시
41410590.0,수리동,경기도,군포시
41410600.0,궁내동,경기도,군포시
41410610.0,대야동,경기도,군포시
41410620.0,광정동,경기도,군포시
41430510.0,고천동,경기도,의왕시
41430520.0,부곡동,경기도,의왕시
41430530.0,오전동,경기도,의왕시
41430540.0,내손1동,경기도,의왕시
41430550.0,내손2동,경기도,의왕시
41430560.0,청계동,경기도,의왕시
41450510.0,천현동,경기도,하남시
41450520.0,신장1동,경기도,하남시
41450530.0,신장2동,경기도,하남시
41450540.0,덕풍1동,경기도,하남시
41450550.0,덕풍2동,경기도,하남시
41450560.0,덕풍3동,경기도,하남시
41450570.0,풍산동,경기도,하남시
41450580.0,감북동,경기도,하남시
41450582.0,감일동,경기도,하남시
41450585.0,위례동,경기도,하남시
41450590.0,춘궁동,경기도,하남시
41450600.0,초이동,경기도,하남시
41450610.0,미사1동,경기도,하남시
41450620.0,미사2동,경기도,하남시
41461250.0,포곡읍,경기도,용인시 처인구
41461253.0,모현읍,경기도,용인시 처인구
41461256.0,이동읍,경기도,용인시 처인구
41461320.0,남사면,경기도,용인시 처인구
41461340.0,원삼면,경기도,용인시 처인구
41461350.0,백암면,경기도,용인시 처인구
41461360.0,양지면,경기도,용인시 처인구
41461510.0,중앙동,경기도,용인시 처인구
41461520.0,역삼동,경기도,용인시 처인구
41461530.0,유림동,경기도,용인시 처인구
41461540.0,동부동,경기도,용인시 처인구
41463510.0,신갈동,경기도,용인시 기흥구
41463516.0,영덕1동,경기도,용인시 기흥구
41463517.0,영덕2동,경기도,용인시 기흥구
41463520.0,구갈동,경기도,용인시 기흥구
41463530.0,상갈동,경기도,용인시 기흥구
41463535.0,보라동,경기도,용인시 기흥구
41463540.0,기흥동,경기도,용인시 기흥구
41463550.0,서농동,경기도,용인시 기흥구
41463560.0,구성동,경기도,용인시 기흥구
41463570.0,마북동,경기도,용인시 기흥구
41463572.0,동백1동,경기도,용인시 기흥구
41463575.0,동백2동,경기도,용인시 기흥구
41463577.0,동백3동,경기도,용인시 기흥구
41463586.0,상하동,경기도,용인시 기흥구
41463590.0,보정동,경기도,용인시 기흥구
41465510.0,풍덕천1동,경기도,용인시 수지구
41465520.0,풍덕천2동,경기도,용인시 수지구
41465530.0,신봉동,경기도,용인시 수지구
41465540.0,죽전1동,경기도,용인시 수지구
41465550.0,죽전2동,경기도,용인시 수지구
41465560.0,동천동,경기도,용인시 수지구
41465570.0,상현1동,경기도,용인시 수지구
41465580.0,상현2동,경기도,용인시 수지구
41465590.0,성복동,경기도,용인시 수지구
41480250.0,문산읍,경기도,파주시
41480253.0,파주읍,경기도,파주시
41480256.0,법원읍,경기도,파주시
41480262.0,조리읍,경기도,파주시
41480310.0,월롱면,경기도,파주시
41480320.0,탄현면,경기도,파주시
41480350.0,광탄면,경기도,파주시
41480360.0,파평면,경기도,파주시
41480370.0,적성면,경기도,파주시
41480380.0,군내면,경기도,파주시
41480390.0,장단면,경기도,파주시
41480400.0,진동면,경기도,파주시
41480410.0,진서면,경기도,파주시
41480510.0,금촌1동,경기도,파주시
41480520.0,금촌2동,경기도,파주시
41480530.0,금촌3동,경기도,파주시
41480540.0,교하동,경기도,파주시
41480550.0,운정1동,경기도,파주시
41480560.0,운정2동,경기도,파주시
41480570.0,운정3동,경기도,파주시
41500250.0,장호원읍,경기도,이천시
41500253.0,부발읍,경기도,이천시
41500310.0,신둔면,경기도,이천시
41500320.0,백사면,경기도,이천시
41500330.0,호법면,경기도,이천시
41500340.0,마장면,경기도,이천시
41500350.0,대월면,경기도,이천시
41500360.0,모가면,경기도,이천시
41500370.0,설성면,경기도,이천시
41500380.0,율면,경기도,이천시
41500510.0,창전동,경기도,이천시
41500515.0,증포동,경기도,이천시
41500520.0,중리동,경기도,이천시
41500530.0,관고동,경기도,이천시
41550250.0,공도읍,경기도,안성시
41550310.0,보개면,경기도,안성시
41550320.0,금광면,경기도,안성시
41550330.0,서운면,경기도,안성시
41550340.0,미양면,경기도,안성시
41550350.0,대덕면,경기도,안성시
41550360.0,양성면,경기도,안성시
41550380.0,원곡면,경기도,안성시
41550390.0,일죽면,경기도,안성시
41550400.0,죽산면,경기도,안성시
41550410.0,삼죽면,경기도,안성시
41550420.0,고삼면,경기도,안성시
41550510.0,안성1동,경기도,안성시
41550520.0,안성2동,경기도,안성시
41550530.0,안성3동,경기도,안성시
41570250.0,통진읍,경기도,김포시
41570253.0,고촌읍,경기도,김포시
41570256.0,양촌읍,경기도,김포시
41570340.0,대곶면,경기도,김포시
41570350.0,월곶면,경기도,김포시
41570360.0,하성면,경기도,김포시
41570515.0,김포본동,경기도,김포시
41570525.0,장기본동,경기도,김포시
41570540.0,사우동,경기도,김포시
41570550.0,풍무동,경기도,김포시
41570560.0,장기동,경기도,김포시
41570570.0,구래동,경기도,김포시
41570575.0,마산동,경기도,김포시
41570580.0,운양동,경기도,김포시
41590253.0,봉담읍,경기도,화성시
41590256.0,우정읍,경기도,화성시
41590259.0,향남읍,경기도,화성시
41590262.0,남양읍,경기도,화성시
41590310.0,매송면,경기도,화성시
41590320.0,비봉면,경기도,화성시
41590330.0,마도면,경기도,화성시
41590340.0,송산면,경기도,화성시
41590350.0,서신면,경기도,화성시
41590360.0,팔탄면,경기도,화성시
41590370.0,장안면,경기도,화성시
41590400.0,양감면,경기도,화성시
41590410.0,정남면,경기도,화성시
41590515.0,새솔동,경기도,화성시
41590520.0,진안동,경기도,화성시
41590530.0,병점1동,경기도,화성시
41590540.0,병점2동,경기도,화성시
41590550.0,반월동,경기도,화성시
41590560.0,기배동,경기도,화성시
41590570.0,화산동,경기도,화성시
41590585.0,동탄1동,경기도,화성시
41590586.0,동탄2동,경기도,화성시
41590587.0,동탄3동,경기도,화성시
41590588.0,동탄4동,경기도,화성시
41590590.0,동탄5동,경기도,화성시
41590600.0,동탄6동,경기도,화성시
41590610.0,동탄7동,경기도,화성시
41590620.0,동탄8동,경기도,화성시
41610250.0,오포읍,경기도,광주시
41610253.0,초월읍,경기도,광주시
41610259.0,곤지암읍,경기도,광주시
41610330.0,도척면,경기도,광주시
41610340.0,퇴촌면,경기도,광주시
41610350.0,남종면,경기도,광주시
41610370.0,남한산성면,경기도,광주시
41610510.0,경안동,경기도,광주시
41610520.0,송정동,경기도,광주시
41610530.0,광남동,경기도,광주시
41630250.0,백석읍,경기도,양주시
41630310.0,은현면,경기도,양주시
41630320.0,남면,경기도,양주시
41630330.0,광적면,경기도,양주시
41630340.0,장흥면,경기도,양주시
41630510.0,양주1동,경기도,양주시
41630520.0,양주2동,경기도,양주시
41630530.0,회천1동,경기도,양주시
41630540.0,회천2동,경기도,양주시
41630550.0,회천3동,경기도,양주시
41630560.0,회천4동,경기도,양주시
41650250.0,소흘읍,경기도,포천시
41650310.0,군내면,경기도,포천시
41650320.0,내촌면,경기도,포천시
41650330.0,가산면,경기도,포천시
41650340.0,신북면,경기도,포천시
41650350.0,창수면,경기도,포천시
41650360.0,영중면,경기도,포천시
41650370.0,일동면,경기도,포천시
41650380.0,이동면,경기도,포천시
41650390.0,영북면,경기도,포천시
41650400.0,관인면,경기도,포천시
41650410.0,화현면,경기도,포천시
41650510.0,포천동,경기도,포천시
41650520.0,선단동,경기도,포천시
41670250.0,가남읍,경기도,여주시
41670310.0,점동면,경기도,여주시
41670320.0,흥천면,경기도,여주시
41670330.0,금사면,경기도,여주시
41670340.0,능서면,경기도,여주시
41670350.0,대신면,경기도,여주시
41670360.0,북내면,경기도,여주시
41670370.0,강천면,경기도,여주시
41670380.0,산북면,경기도,여주시
41670510.0,여흥동,경기도,여주시
41670520.0,중앙동,경기도,여주시
41670530.0,오학동,경기도,여주시
41800250.0,연천읍,경기도,연천군
41800253.0,전곡읍,경기도,연천군
41800310.0,군남면,경기도,연천군
41800320.0,청산면,경기도,연천군
41800330.0,백학면,경기도,연천군
41800340.0,미산면,경기도,연천군
41800350.0,왕징면,경기도,연천군
41800360.0,신서면,경기도,연천군
41800370.0,중면,경기도,연천군
41800380.0,장남면,경기도,연천군
41820250.0,가평읍,경기도,가평군
41820310.0,설악면,경기도,가평군
41820325.0,청평면,경기도,가평군
41820330.0,상면,경기도,가평군
41820345.0,조종면,경기도,가평군
41820350.0,북면,경기도,가평군
41830250.0,양평읍,경기도,양평군
41830310.0,강상면,경기도,양평군
41830320.0,강하면,경기도,양평군
41830330.0,양서면,경기도,양평군
41830340.0,옥천면,경기도,양평군
41830350.0,서종면,경기도,양평군
41830360.0,단월면,경기도,양평군
41830370.0,청운면,경기도,양평군
41830380.0,양동면,경기도,양평군
41830395.0,지평면,경기도,양평군
41830400.0,용문면,경기도,양평군
41830410.0,개군면,경기도,양평군
42110250.0,신북읍,강원도,춘천시
42110310.0,동면,강원도,춘천시
42110320.0,동산면,강원도,춘천시
42110330.0,신동면,강원도,춘천시
42110340.0,남면,강원도,춘천시
42110350.0,서면,강원도,춘천시
42110360.0,사북면,강원도,춘천시
42110380.0,북산면,강원도,춘천시
42110390.0,동내면,강원도,춘천시
42110400.0,남산면,강원도,춘천시
42110520.0,교동,강원도,춘천시
42110530.0,조운동,강원도,춘천시
42110545.0,약사명동,강원도,춘천시
42110570.0,근화동,강원도,춘천시
42110580.0,소양동,강원도,춘천시
42110600.0,후평1동,강원도,춘천시
42110610.0,후평2동,강원도,춘천시
42110611.0,후평3동,강원도,춘천시
42110620.0,효자1동,강원도,춘천시
42110630.0,효자2동,강원도,춘천시
42110640.0,효자3동,강원도,춘천시
42110650.0,석사동,강원도,춘천시
42110660.0,퇴계동,강원도,춘천시
42110675.0,강남동,강원도,춘천시
42110705.0,신사우동,강원도,춘천시
42130250.0,문막읍,강원도,원주시
42130310.0,소초면,강원도,원주시
42130320.0,호저면,강원도,원주시
42130330.0,지정면,강원도,원주시
42130350.0,부론면,강원도,원주시
42130360.0,귀래면,강원도,원주시
42130370.0,흥업면,강원도,원주시
42130380.0,판부면,강원도,원주시
42130390.0,신림면,강원도,원주시
42130515.0,중앙동,강원도,원주시
42130520.0,원인동,강원도,원주시
42130530.0,개운동,강원도,원주시
42130541.0,명륜1동,강원도,원주시
42130542.0,명륜2동,강원도,원주시
42130550.0,단구동,강원도,원주시
42130560.0,일산동,강원도,원주시
42130575.0,학성동,강원도,원주시
42130590.0,단계동,강원도,원주시
42130600.0,우산동,강원도,원주시
42130610.0,태장1동,강원도,원주시
42130620.0,태장2동,강원도,원주시
42130635.0,봉산동,강원도,원주시
42130650.0,행구동,강원도,원주시
42130660.0,무실동,강원도,원주시
42130675.0,반곡관설동,강원도,원주시
42150250.0,주문진읍,강원도,강릉시
42150310.0,성산면,강원도,강릉시
42150320.0,왕산면,강원도,강릉시
42150330.0,구정면,강원도,강릉시
42150340.0,강동면,강원도,강릉시
42150350.0,옥계면,강원도,강릉시
42150360.0,사천면,강원도,강릉시
42150370.0,연곡면,강원도,강릉시
42150510.0,홍제동,강원도,강릉시
42150520.0,중앙동,강원도,강릉시
42150540.0,옥천동,강원도,강릉시
42150550.0,교1동,강원도,강릉시
42150560.0,교2동,강원도,강릉시
42150571.0,포남1동,강원도,강릉시
42150572.0,포남2동,강원도,강릉시
42150580.0,초당동,강원도,강릉시
42150590.0,송정동,강원도,강릉시
42150600.0,내곡동,강원도,강릉시
42150615.0,강남동,강원도,강릉시
42150645.0,성덕동,강원도,강릉시
42150665.0,경포동,강원도,강릉시
42170510.0,천곡동,강원도,동해시
42170520.0,송정동,강원도,동해시
42170530.0,북삼동,강원도,동해시
42170540.0,부곡동,강원도,동해시
42170550.0,동호동,강원도,동해시
42170570.0,발한동,강원도,동해시
42170590.0,묵호동,강원도,동해시
42170600.0,북평동,강원도,동해시
42170630.0,망상동,강원도,동해시
42170650.0,삼화동,강원도,동해시
42190515.0,황지동,강원도,태백시
42190525.0,황연동,강원도,태백시
42190535.0,삼수동,강원도,태백시
42190540.0,상장동,강원도,태백시
42190585.0,문곡소도동,강원도,태백시
42190595.0,장성동,강원도,태백시
42190605.0,구문소동,강원도,태백시
42190615.0,철암동,강원도,태백시
42210510.0,영랑동,강원도,속초시
42210520.0,동명동,강원도,속초시
42210540.0,금호동,강원도,속초시
42210560.0,교동,강원도,속초시
42210570.0,노학동,강원도,속초시
42210580.0,조양동,강원도,속초시
42210590.0,청호동,강원도,속초시
42210600.0,대포동,강원도,속초시
42230250.0,도계읍,강원도,삼척시
42230253.0,원덕읍,강원도,삼척시
42230310.0,근덕면,강원도,삼척시
42230320.0,하장면,강원도,삼척시
42230330.0,노곡면,강원도,삼척시
42230340.0,미로면,강원도,삼척시
42230350.0,가곡면,강원도,삼척시
42230360.0,신기면,강원도,삼척시
42230510.0,남양동,강원도,삼척시
42230530.0,교동,강원도,삼척시
42230540.0,정라동,강원도,삼척시
42230570.0,성내동,강원도,삼척시
42720250.0,홍천읍,강원도,홍천군
42720310.0,화촌면,강원도,홍천군
42720320.0,두촌면,강원도,홍천군
42720330.0,내촌면,강원도,홍천군
42720340.0,서석면,강원도,홍천군
42720350.0,동면,강원도,홍천군
42720360.0,남면,강원도,홍천군
42720370.0,서면,강원도,홍천군
42720380.0,북방면,강원도,홍천군
42720390.0,내면,강원도,홍천군
42730250.0,횡성읍,강원도,횡성군
42730310.0,우천면,강원도,횡성군
42730320.0,안흥면,강원도,횡성군
42730330.0,둔내면,강원도,횡성군
42730340.0,갑천면,강원도,횡성군
42730350.0,청일면,강원도,횡성군
42730360.0,공근면,강원도,횡성군
42730370.0,서원면,강원도,횡성군
42730380.0,강림면,강원도,횡성군
42750250.0,영월읍,강원도,영월군
42750253.0,상동읍,강원도,영월군
42750310.0,중동면,강원도,영월군
42750325.0,김삿갓면,강원도,영월군
42750330.0,북면,강원도,영월군
42750340.0,남면,강원도,영월군
42750355.0,한반도면,강원도,영월군
42750360.0,주천면,강원도,영월군
42750380.0,무릉도원면,강원도,영월군
42760250.0,평창읍,강원도,평창군
42760310.0,미탄면,강원도,평창군
42760320.0,방림면,강원도,평창군
42760330.0,대화면,강원도,평창군
42760340.0,봉평면,강원도,평창군
42760350.0,용평면,강원도,평창군
42760360.0,진부면,강원도,평창군
42760380.0,대관령면,강원도,평창군
42770250.0,정선읍,강원도,정선군
42770253.0,고한읍,강원도,정선군
42770256.0,사북읍,강원도,정선군
42770259.0,신동읍,강원도,정선군
42770320.0,남면,강원도,정선군
42770340.0,북평면,강원도,정선군
42770350.0,임계면,강원도,정선군
42770360.0,화암면,강원도,정선군
42770370.0,여량면,강원도,정선군
42780250.0,철원읍,강원도,철원군
42780253.0,김화읍,강원도,철원군
42780256.0,갈말읍,강원도,철원군
42780259.0,동송읍,강원도,철원군
42780310.0,서면,강원도,철원군
42780320.0,근남면,강원도,철원군
42780330.0,근북면,강원도,철원군
42780340.0,근동면,강원도,철원군
42780350.0,원동면,강원도,철원군
42780360.0,원남면,강원도,철원군
42780370.0,임남면,강원도,철원군
42790250.0,화천읍,강원도,화천군
42790310.0,간동면,강원도,화천군
42790320.0,하남면,강원도,화천군
42790330.0,상서면,강원도,화천군
42790340.0,사내면,강원도,화천군
42800250.0,양구읍,강원도,양구군
42800310.0,남면,강원도,양구군
42800320.0,동면,강원도,양구군
42800330.0,방산면,강원도,양구군
42800340.0,해안면,강원도,양구군
42810250.0,인제읍,강원도,인제군
42810310.0,남면,강원도,인제군
42810320.0,북면,강원도,인제군
42810330.0,기린면,강원도,인제군
42810340.0,서화면,강원도,인제군
42810350.0,상남면,강원도,인제군
42820250.0,간성읍,강원도,고성군
42820253.0,거진읍,강원도,고성군
42820310.0,현내면,강원도,고성군
42820320.0,죽왕면,강원도,고성군
42820330.0,토성면,강원도,고성군
42820340.0,수동면,강원도,고성군
42830250.0,양양읍,강원도,양양군
42830310.0,서면,강원도,양양군
42830320.0,손양면,강원도,양양군
42830330.0,현북면,강원도,양양군
42830340.0,현남면,강원도,양양군
42830350.0,강현면,강원도,양양군
43111310.0,낭성면,충청북도,청주시 상당구
43111320.0,미원면,충청북도,청주시 상당구
43111330.0,가덕면,충청북도,청주시 상당구
43111340.0,남일면,충청북도,청주시 상당구
43111350.0,문의면,충청북도,청주시 상당구
43111525.0,중앙동,충청북도,청주시 상당구
43111545.0,성안동,충청북도,청주시 상당구
43111620.0,탑대성동,충청북도,청주시 상당구
43111670.0,영운동,충청북도,청주시 상당구
43111680.0,금천동,충청북도,청주시 상당구
43111690.0,용담.명암.산성동,충청북도,청주시 상당구
43111720.0,용암1동,충청북도,청주시 상당구
43111730.0,용암2동,충청북도,청주시 상당구
43112310.0,남이면,충청북도,청주시 서원구
43112320.0,현도면,충청북도,청주시 서원구
43112510.0,사직1동,충청북도,청주시 서원구
43112520.0,사직2동,충청북도,청주시 서원구
43112530.0,사창동,충청북도,청주시 서원구
43112540.0,모충동,충청북도,청주시 서원구
43112550.0,산남동,충청북도,청주시 서원구
43112560.0,분평동,충청북도,청주시 서원구
43112570.0,수곡1동,충청북도,청주시 서원구
43112580.0,수곡2동,충청북도,청주시 서원구
43112590.0,성화.개신.죽림동,충청북도,청주시 서원구
43113250.0,오송읍,충청북도,청주시 흥덕구
43113310.0,강내면,충청북도,청주시 흥덕구
43113320.0,옥산면,충청북도,청주시 흥덕구
43113700.0,운천.신봉동,충청북도,청주시 흥덕구
43113741.0,복대1동,충청북도,청주시 흥덕구
43113742.0,복대2동,충청북도,청주시 흥덕구
43113747.0,가경동,충청북도,청주시 흥덕구
43113751.0,봉명1동,충청북도,청주시 흥덕구
43113756.0,봉명2.송정동,충청북도,청주시 흥덕구
43113760.0,강서1동,충청북도,청주시 흥덕구
43113770.0,강서2동,충청북도,청주시 흥덕구
43114250.0,내수읍,충청북도,청주시 청원구
43114253.0,오창읍,충청북도,청주시 청원구
43114310.0,북이면,충청북도,청주시 청원구
43114510.0,우암동,충청북도,청주시 청원구
43114520.0,내덕1동,충청북도,청주시 청원구
43114530.0,내덕2동,충청북도,청주시 청원구
43114540.0,율량.사천동,충청북도,청주시 청원구
43114550.0,오근장동,충청북도,청주시 청원구
43130250.0,주덕읍,충청북도,충주시
43130310.0,살미면,충청북도,충주시
43130325.0,수안보면,충청북도,충주시
43130335.0,대소원면,충청북도,충주시
43130350.0,신니면,충청북도,충주시
43130360.0,노은면,충청북도,충주시
43130370.0,앙성면,충청북도,충주시
43130385.0,중앙탑면,충청북도,충주시
43130390.0,금가면,충청북도,충주시
43130400.0,동량면,충청북도,충주시
43130410.0,산척면,충청북도,충주시
43130420.0,엄정면,충청북도,충주시
43130430.0,소태면,충청북도,충주시
43130515.0,성내.충인동,충청북도,충주시
43130535.0,교현.안림동,충청북도,충주시
43130540.0,교현2동,충청북도,충주시
43130550.0,용산동,충청북도,충주시
43130560.0,지현동,충청북도,충주시
43130571.0,문화동,충청북도,충주시
43130580.0,호암.직동,충청북도,충주시
43130605.0,달천동,충청북도,충주시
43130610.0,봉방동,충청북도,충주시
43130625.0,칠금.금릉동,충청북도,충주시
43130630.0,연수동,충청북도,충주시
43130640.0,목행.용탄동,충청북도,충주시
43150250.0,봉양읍,충청북도,제천시
43150310.0,금성면,충청북도,제천시
43150320.0,청풍면,충청북도,제천시
43150330.0,수산면,충청북도,제천시
43150340.0,덕산면,충청북도,제천시
43150350.0,한수면,충청북도,제천시
43150360.0,백운면,충청북도,제천시
43150380.0,송학면,충청북도,제천시
43150510.0,교동,충청북도,제천시
43150518.0,의림지동,충청북도,제천시
43150528.0,중앙동,충청북도,제천시
43150537.0,남현동,충청북도,제천시
43150547.0,영서동,충청북도,제천시
43150560.0,용두동,충청북도,제천시
43150577.0,신백동,충청북도,제천시
43150590.0,청전동,충청북도,제천시
43150605.0,화산동,충청북도,제천시
43720250.0,보은읍,충청북도,보은군
43720315.0,속리산면,충청북도,보은군
43720325.0,장안면,충청북도,보은군
43720330.0,마로면,충청북도,보은군
43720340.0,탄부면,충청북도,보은군
43720350.0,삼승면,충청북도,보은군
43720360.0,수한면,충청북도,보은군
43720370.0,회남면,충청북도,보은군
43720385.0,회인면,충청북도,보은군
43720390.0,내북면,충청북도,보은군
43720400.0,산외면,충청북도,보은군
43730250.0,옥천읍,충청북도,옥천군
43730310.0,동이면,충청북도,옥천군
43730320.0,안남면,충청북도,옥천군
43730330.0,안내면,충청북도,옥천군
43730340.0,청성면,충청북도,옥천군
43730350.0,청산면,충청북도,옥천군
43730360.0,이원면,충청북도,옥천군
43730370.0,군서면,충청북도,옥천군
43730380.0,군북면,충청북도,옥천군
43740250.0,영동읍,충청북도,영동군
43740310.0,용산면,충청북도,영동군
43740320.0,황간면,충청북도,영동군
43740335.0,추풍령면,충청북도,영동군
43740340.0,매곡면,충청북도,영동군
43740350.0,상촌면,충청북도,영동군
43740360.0,양강면,충청북도,영동군
43740370.0,용화면,충청북도,영동군
43740380.0,학산면,충청북도,영동군
43740390.0,양산면,충청북도,영동군
43740400.0,심천면,충청북도,영동군
43745250.0,증평읍,충청북도,증평군
43745310.0,도안면,충청북도,증평군
43750250.0,진천읍,충청북도,진천군
43750253.0,덕산읍,충청북도,진천군
43750320.0,초평면,충청북도,진천군
43750330.0,문백면,충청북도,진천군
43750340.0,백곡면,충청북도,진천군
